k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,Error
5,5,,,,,,197.509,0.004,0.0,0.82,0.99999,-3e-05,-0.00503,2e-05,0.022,0.0,2.657,0.001,-0.042,-0.001,,False,False,8,2.085,-0.0,-0.017,8.51,0.0,0.004,0.004,
5,5,,,,,,197.574,0.005,0.0,0.898,0.99998,-3e-05,-0.00556,1e-05,0.019,0.0,2.657,-0.0,-0.03,-0.001,,False,False,8,2.085,-0.0,-0.017,8.523,0.0,0.005,0.003,
5,5,,,,,,197.652,0.006,0.0,1.073,0.99998,-2e-05,-0.00614,-2e-05,0.011,0.0,2.656,0.0,-0.006,-0.001,,False,False,8,2.704,-0.0,-0.009,8.529,0.0,0.004,0.003,
5,5,,,,,,197.769,0.006,0.0,1.561,0.99999,1e-05,-0.00413,-5e-05,-0.009,0.0,2.655,0.0,0.043,-0.0,,False,False,8,4.002,-0.0,0.007,8.531,-0.0,0.002,0.002,
5,5,,,,,,197.855,0.005,0.0,1.734,0.99978,0.00089,-0.02078,0.00095,-0.015,-0.0,2.436,0.121,-2.541,0.143,,True,False,8,6.374,-0.0,0.033,0.0,0.0,-2.931,0.0,
5,5,,,,,,197.947,0.002,-0.0,1.921,0.94395,0.00941,-0.32944,0.01865,-0.064,-0.002,1.682,0.096,-11.175,0.558,,True,False,8,9.237,0.012,0.322,0.0,0.0,-2.931,0.0,
5,5,,,,,,197.956,0.002,-0.0,1.929,0.9341,0.00951,-0.35632,0.02017,-0.069,-0.003,1.639,0.062,-11.643,0.561,,True,False,8,9.237,0.012,0.322,0.0,0.0,-2.931,0.0,
5,5,,,,,,197.973,0.0,-0.0,1.957,0.88796,0.00882,-0.45912,0.02579,-0.09,-0.004,1.479,-0.086,-13.323,0.526,,True,False,8,10.492,0.028,0.675,0.0,0.0,-2.931,0.0,
5,5,,,,,,197.977,0.0,-0.0,1.957,0.88796,0.00882,-0.45912,0.02579,-0.09,-0.004,1.479,-0.086,-13.323,0.526,,True,False,8,10.492,0.028,0.675,0.0,0.0,-2.931,0.0,
5,5,,,,,,197.994,-0.001,-0.0,1.984,0.81775,0.00574,-0.57469,0.03148,-0.114,-0.005,1.305,-0.266,-15.089,0.39,,True,False,8,10.938,0.036,0.856,0.0,0.0,-2.931,0.0,
5,5,,,,,,198.013,-0.004,-0.0,2.005,0.72694,-3e-05,-0.68577,0.03583,-0.139,-0.006,1.132,-0.419,-16.757,0.147,,True,True,8,11.811,0.059,1.346,0.0,0.0,0.0,0.0,
5,5,,,,,,198.17,0.006,0.003,1.997,0.61412,0.03053,-0.78824,0.02449,0.417,0.032,-0.346,-1.155,-6.158,-2.378,,True,True,8,-3.431,-0.341,-4.003,0.0,0.0,0.0,0.0,

5,5,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[5.73 1.63 0.  ],,,,,,,,,0.0,0,2.65,,,,24.91,[   2.01 -165.16 -165.16],,,,,,,,,,Rollout Completed: Impact Timeout
5,5,,,,,,197.823,0.006,0.0,1.657,0.99999,1e-05,-0.00332,-5e-05,-0.011,0.0,2.655,0.0,0.047,0.0,,,,,5.887,0.025,0.025,0.0,0.0,-2.931,0.0,Flip Data
5,5,,,,,,198.011,-0.005,-0.0,2.011,0.6973,-0.00228,-0.71587,0.03616,-0.154,-0.003,1.071,0.063,-16.527,-0.315,True,True,[4 1],,19.197,1.232,4.203,,,,,Impact Data

5,6,,,,,,201.033,0.001,0.0,0.488,1.0,0.00027,-0.00143,-3e-05,-0.018,-0.003,1.045,-0.004,0.025,0.0,,False,False,8,0.786,0.002,0.012,8.415,-0.002,-0.077,-0.008,
5,6,,,,,,201.036,0.001,-0.0,0.488,1.0,0.0,-0.00113,5e-05,0.03,-0.0,2.665,-0.002,-0.111,0.004,,False,False,8,0.786,0.002,0.012,8.464,0.004,0.009,-0.003,
5,6,,,,,,201.082,0.001,-0.0,0.488,1.0,0.0,-0.00113,5e-05,0.03,-0.0,2.665,-0.002,-0.111,0.004,,False,False,8,0.786,0.002,0.012,8.481,0.003,-0.011,0.005,
5,6,,,,,,201.129,0.003,0.0,0.719,0.99999,-4e-05,-0.00417,4e-05,0.025,0.0,2.658,-0.0,-0.055,-0.001,,False,False,8,1.821,-0.0,-0.019,8.51,0.001,0.003,0.004,
5,6,,,,,,201.186,0.004,0.0,0.773,0.99999,-4e-05,-0.00467,3e-05,0.023,0.0,2.658,0.0,-0.046,-0.001,,False,False,8,1.821,-0.0,-0.019,8.518,0.0,0.007,0.003,
5,6,,,,,,201.245,0.005,0.0,0.924,0.99998,-3e-05,-0.00571,0.0,0.018,0.0,2.656,0.0,-0.026,-0.001,,False,False,8,2.274,-0.0,-0.015,8.523,0.0,0.005,0.003,
5,6,,,,,,201.286,0.005,0.0,0.924,0.99998,-3e-05,-0.00571,0.0,0.018,0.0,2.656,0.0,-0.026,-0.001,,False,False,8,2.274,-0.0,-0.015,8.525,0.0,0.005,0.003,
5,6,,,,,,201.328,0.006,0.0,1.267,0.99998,-1e-05,-0.00589,-4e-05,0.002,0.0,2.655,0.0,0.018,-0.0,,False,False,8,3.032,-0.0,-0.005,8.53,0.0,0.004,0.002,
5,6,,,,,,201.356,0.006,0.0,1.283,0.99998,-1e-05,-0.00583,-4e-05,0.002,0.0,2.655,0.0,0.02,-0.0,,False,False,8,3.45,-0.0,0.0,8.53,0.0,0.004,0.002,
5,6,,,,,,201.385,0.006,0.0,1.357,0.99998,-0.0,-0.00549,-4e-05,-0.001,0.0,2.655,0.0,0.028,-0.0,,False,False,8,3.573,-0.0,0.002,8.53,0.0,0.003,0.002,
5,6,,,,,,201.449,0.006,0.0,1.545,0.99999,1e-05,-0.00423,-5e-05,-0.008,0.0,2.655,0.0,0.042,-0.0,,False,False,8,3.573,-0.0,0.002,8.531,0.0,0.002,0.002,
5,6,,,,,,201.476,0.006,0.0,1.569,0.99999,1e-05,-0.00404,-5e-05,-0.009,0.0,2.655,0.0,0.043,-0.0,,False,False,8,5.559,-0.0,0.022,8.532,-0.0,0.001,0.001,
5,6,,,,,,201.591,0.003,-0.0,1.887,0.96699,0.01239,-0.25406,0.015,-0.05,-0.002,1.811,0.462,-9.766,0.628,,True,False,8,7.997,0.006,0.155,0.0,0.0,-2.929,0.0,
5,6,,,,,,201.599,0.002,-0.0,1.91,0.94746,0.01554,-0.31893,0.01929,-0.062,-0.003,1.7,0.507,-10.983,0.731,,True,False,8,7.997,0.006,0.155,0.0,0.0,-2.929,0.0,
5,6,,,,,,201.613,0.002,-0.0,1.924,0.92966,0.01786,-0.36728,0.02261,-0.071,-0.004,1.622,0.534,-11.822,0.806,,True,False,8,7.997,0.006,0.155,0.0,0.0,-2.929,0.0,
5,6,,,,,,201.625,0.002,-0.0,1.924,0.92966,0.01786,-0.36728,0.02261,-0.071,-0.004,1.622,0.534,-11.822,0.806,,True,False,8,9.665,0.033,0.54,0.0,0.0,-2.929,0.0,
5,6,,,,,,201.63,0.0,-0.0,1.954,0.87816,0.02303,-0.47684,0.03054,-0.093,-0.006,1.452,0.574,-13.577,0.973,,True,False,8,10.026,0.045,0.683,0.0,0.0,-2.929,0.0,
5,6,,,,,,201.67,-0.004,-0.0,2.001,0.70884,0.03297,-0.70288,0.04913,-0.141,-0.012,1.103,0.566,-16.93,1.309,,True,False,8,11.161,0.121,1.604,0.0,0.0,-2.929,0.0,
5,6,,,,,,201.766,-0.01,0.001,2.003,0.69784,0.05869,-0.71282,0.03831,0.16,0.019,-0.194,5.57,-12.658,4.09,,True,True,8,-2.564,0.067,-1.274,0.0,0.0,0.0,0.0,
5,6,,,,,,201.863,0.031,0.006,1.988,0.39794,0.06501,-0.91477,0.02484,0.505,0.075,-0.105,0.435,-8.02,3.002,,True,True,8,-0.357,-0.726,-4.15,0.0,0.0,0.0,0.0,
5,6,,,,,,201.989,0.064,0.01,2.001,0.12122,0.07638,-0.9896,0.0125,0.093,0.022,-0.003,-0.179,-2.358,0.452,,True,True,8,-0.357,-0.726,-4.15,0.0,0.0,0.0,0.0,
5,6,,,,,,202.113,0.065,0.011,2.001,0.11984,0.07705,-0.98971,0.01309,0.076,0.02,-0.014,-0.007,-2.042,0.253,,True,True,8,-0.675,-0.036,0.029,0.0,0.0,0.0,0.0,
5,6,,,,,,202.195,0.052,0.009,1.994,0.23174,0.0718,-0.96998,0.01667,-0.289,-0.038,-0.209,-0.786,3.962,0.305,,True,True,8,-1.5,0.523,3.679,0.0,0.0,0.0,0.0,
5,6,,,,,,202.453,0.036,0.006,1.989,0.36028,0.06605,-0.93018,0.02461,0.327,0.048,-0.049,0.864,-6.811,0.002,,True,True,8,-0.461,-0.435,-2.967,0.0,0.0,0.0,0.0,

5,6,[0 0],[0 0],[5.81 1.75],[0.14 0.12],[5.81 1.63 0.  ],,,,,,,,,0.0,0,2.65,,,,24.59,[   2.01 -210.31 -210.31],,,,,,,,,,Rollout Completed: Impact Timeout
5,6,,,,,,201.481,0.006,0.0,1.649,0.99999,2e-05,-0.00337,-5e-05,-0.011,0.0,2.655,0.0,0.047,0.0,,,,,5.886,0.025,0.025,0.0,0.0,-2.929,0.0,Flip Data
5,6,,,,,,201.673,-0.005,-0.001,2.007,0.67155,0.03429,-0.73832,0.05218,-0.149,-0.011,1.036,0.831,-16.827,1.094,True,True,[4 1],,16.142,1.909,2.799,,,,,Impact Data

